lat,lon,limit,deck,direct
23.046125,120.20804,60,,雙向
23.067614,120.21477,60,,雙向
23.051445,120.22557,50,,東向
22.992489,120.14514,50,,雙向
22.996902,120.145996,50,,雙向
22.99816,120.175964,50,,雙向
22.983109,120.17719,50,,東向
22.997572,120.200134,50,,南向
24.98775,121.284065,50,,往市府方向
25.014463,121.285835,50,,往蘆竹方向
25.002138,121.28683,50,,雙向
25.020542,121.288216,50,,往寶慶路方向
25.005362,121.2906,50,,往永安路方向
25.005877,121.29077,50,,往南桃園交流道方向
24.996,121.290825,40,,雙向
25.006742,121.29746,30,,往大興西路方向
24.991867,121.3009,50,,中山路上往桃園車站方向
24.997004,121.306335,50,,三民路上往龜山
24.981688,121.30725,30,,介壽路往北
24.989588,121.31011,50,,復興路上往中壢
24.999952,121.310555,50,,雙向
25.006226,121.312164,50,,雙向
25.005,121.31246,50,,往桃園市區方向
24.990383,121.31265,50,,往北
25.000843,121.314095,50,,雙向
24.991064,121.315125,50,,復興路往市府方向
25.00729,121.32475,40,,往桃園市區方向
24.990446,121.1744,50,,往中壢
24.991371,121.193,70,,往北
24.97736,121.19523,50,,往中壢方向
25.014406,121.203674,50,,雙向
24.964502,121.21087,50,,往西
25.01212,121.21253,50,,高鐵北路上雙向
24.984825,121.2134,50,,往市區方向
24.984001,121.214294,50,,往高鐵站方向
24.991396,121.222,50,,往大園
24.959152,121.22454,50,,往桃園方向
25.002476,121.22935,50,,往中壢
24.996529,121.23196,50,,往大園
24.955116,121.234436,50,,往中原大學方向
25.008162,121.24305,50,,雙向
24.957594,121.248886,50,,往平鎮方向
24.952522,121.25115,50,,往榮民南路
24.954819,121.25116,50,,往環中東路方向
24.950453,121.26084,50,,往榮民南路方向
24.911953,121.259544,50,,雙向
24.8736,121.26314,60,,往員樹林方向
24.826963,121.266235,60,,往龍潭
24.846693,121.27307,60,,往大溪方向
24.874975,121.27842,60,,往大鶯路方向
24.908733,121.27918,50,,往八德
24.894299,121.279785,50,,往大溪方向
24.907955,121.28657,50,,往大溪方向
24.885729,121.28862,50,,往桃園方向
24.880772,121.2889,40,,往復興方向
24.918503,121.29937,40,,往大溪方向
24.89424,121.32408,50,,往大溪方向
24.893774,121.32434,50,,雙向(區間測速)
24.84832,121.33443,40,,雙向(區間測速)
24.849945,121.351234,40,,雙向
24.85182,121.35199,40,,往大溪
24.853813,121.356186,40,,台七乙線上雙向
24.940453,121.11457,70,,高鐵南路八段上雙向
24.898788,121.11795,60,,往北
24.908808,121.16648,50,,往東
24.911541,121.17447,50,,中山北路上往平鎮
25.041563,121.24468,60,,往北方向
25.034035,121.24809,50,,往大園方向
25.047396,121.25152,60,,往南
25.11272,121.25576,70,,雙向
24.989258,121.262245,50,,往桃園
25.116959,121.26347,70,,濱海路一段上雙向
25.045538,121.266235,40,,往蘆竹方向
25.039837,121.26845,50,,雙向
25.014542,121.2712,50,,往桃園
25.033958,121.28599,50,,往南崁方向
25.049377,121.29094,50,,往桃園交流道方向
25.044203,121.29424,50,,往北
25.081982,121.30809,40,,往山腳
25.064642,121.339,40,,往蘆竹方向
25.079277,121.16765,90,elevated,往北
25.079788,121.16879,90,elevated,往南方向
25.084124,121.18129,50,,西濱路二段上往觀音方向
25.04613,121.18615,50,,往大園方向
25.059599,121.21008,50,,往國道二號方向
25.105474,121.21768,50,,西濱路上雙向
25.013674,121.22769,50,,往北
25.055984,121.2277,50,,往大園方向
25.0271,121.22922,50,,往高鐵方向(快、慢車道)
25.023808,121.23075,50,,往大園方向
25.107386,121.244095,70,,往北
25.09486,121.24986,50,,往北
24.992449,121.32443,50,,往北上方向
24.993011,121.32719,50,,往南下方向
25.001873,121.35082,50,,往桃園方向
25.035666,121.35543,60,,雙向
25.021631,121.362755,50,,往體育大學方向
25.05788,121.36546,50,,雙向
25.025007,121.36954,50,,往西勢湖路方向
25.04303,121.369965,50,,往大埔
25.05708,121.37406,60,,往龜山方向
25.029663,121.37497,50,,往龜山方向
25.008944,121.37507,50,,往北
25.01177,121.37562,50,,雙向(區間測速)
25.009476,121.37637,50,,往南
25.043844,121.37707,50,,往長庚
25.043844,121.37707,50,,往大埔
25.040264,121.385414,60,,文化一路雙向
25.031464,121.39822,50,,雙向(區間測速)
25.018389,121.407135,50,,往新莊方向
24.926731,121.25918,50,,往平鎮方向
24.93422,121.26041,50,,長興路上雙向
24.977488,121.26988,50,,往桃園方向
24.977966,121.270676,50,,往中壢方向
24.985947,121.28101,50,,中華路上雙向
24.930964,121.28117,50,,長興路上往八德
24.925838,121.28121,50,,往興豐路方向
24.94829,121.283806,50,,廣興路上雙向
24.930553,121.29728,50,,往桃園
24.940912,121.2975,50,,往大溪方向
24.938059,121.3079,50,,往八德方向
24.957096,121.31319,40,,雙向
24.960634,121.318436,50,,往桃園
24.961102,121.31854,50,,往東
24.89299,121.184975,40,,往北
24.825977,121.18508,40,,往龍潭
24.85213,121.204475,60,,雙向(區間測速)
24.870478,121.204506,50,,往龍潭方向
24.852085,121.20464,60,,北上
24.865482,121.22243,50,,雙向
24.849716,121.22926,50,,往市區
24.826025,121.238655,60,,往大溪
24.837442,121.24607,60,,往石門水庫
24.825394,121.24745,60,,往大溪方向
24.880243,121.248314,50,,往大溪方向
24.958342,121.18032,50,,往新屋
24.903605,121.19139,50,,往埔心方向
24.898373,121.193665,50,,往埔心方向
24.920986,121.19631,50,,往中豐路方向
24.93786,121.20095,50,,往楊梅
24.929602,121.2054,50,,往北
24.907726,121.211655,50,,中豐路莊敬段雙向
24.893105,121.21205,50,,往龍潭
24.926458,121.213036,50,,南往北
24.927835,121.213356,50,,快速路三段雙向
24.928421,121.213455,50,,往龍潭方向
24.950792,121.21827,50,,雙向
24.906776,121.23086,50,,快速路一段雙向
24.91479,121.23118,50,,往環南路方向
24.90953,121.2313,50,,往台66快速道路方向
24.903872,121.23328,50,,往大溪方向
24.955013,121.01196,70,,往北方向
24.96468,121.01534,70,,文化路上雙向
24.987894,121.02092,50,,西濱路上往新豐方向
25.013884,121.03625,50,,往南
24.987537,121.04484,50,,往永安漁港方向
24.972265,121.12517,50,,往中壢方向
24.955482,121.148994,50,,往北方向
25.035498,121.060905,90,elevated,雙向(區間測速)
25.044872,121.07834,90,,往南方向
25.015636,121.07962,80,,東向
25.02534,121.08704,70,,台15線南北雙向
25.027187,121.08957,70,,濱海路(台15線)雙向
25.024027,121.11509,60,,往觀音方向
25.053802,121.15602,50,,雙向
25.01923,121.169106,50,,雙向
24.800322,121.30795,30,,雙向
24.79799,121.32926,30,,羅馬公路上雙向
24.813555,121.35365,40,,雙向
24.79405,121.36436,40,,往大溪方向
23.16412,120.2315,110,,往南
23.137453,120.23468,110,,往北
23.20419,120.23653,110,,往南
23.20487,120.23672,110,,往北
23.026245,120.2493,110,,往南
23.011911,120.249374,110,,往北
23.082615,120.25174,110,,往南
22.918657,120.26014,110,,往北
23.27464,120.26733,110,,往南
22.896294,120.27043,110,,往北
23.278519,120.27128,110,,往北
22.867977,120.28468,110,,往南
23.334305,120.30684,110,,往南
22.585747,120.328354,60,,往南
22.677532,120.328735,110,,往南
22.586142,120.32915,60,,往北
22.759113,120.3321,110,,往北
22.7585,120.33219,110,,往南
23.397736,120.35525,110,,往南
23.38762,120.35529,110,,往北
24.124218,120.401024,110,,往北
23.51677,120.40404,110,,往北
23.527653,120.405815,110,,往南
23.581106,120.42849,110,,往北
23.597475,120.43435,110,,往南
23.641596,120.44377,110,,往南
23.643087,120.444305,110,,往北
23.75602,120.4677,110,,往北
23.712355,120.47608,110,,往南
23.842691,120.48407,110,,往南
23.830542,120.485054,110,,往北
24.053078,120.52377,110,,往南
24.116049,120.5921,110,,往北
24.113134,120.59749,110,,往南
24.214231,120.673164,110,,往南
24.228313,120.68516,110,,往南
24.273296,120.693085,110,,往南
24.33757,120.72009,110,,往北
24.37083,120.74645,100,,往南
24.462055,120.78804,100,,往北
24.511133,120.80868,100,,往北
24.551512,120.839355,100,,往南
24.564814,120.84625,100,,往北
24.570803,120.85275,100,,往南
24.592031,120.86044,100,,往南
24.725124,120.9376,100,,往南
24.726902,120.94732,100,,往北
24.736074,120.96852,100,,往南
24.859917,121.01066,100,,往南
24.876558,121.04609,100,,往北
24.876383,121.048615,100,,往南
24.875992,121.055756,100,,往北
24.88472,121.08215,100,,往南
24.55043,121.10031,100,,往南
24.55137,121.10067,100,,往北
25.01288,121.16468,100,,往南
24.941029,121.19353,100,elevated,往北
24.945833,121.19477,100,,往北
24.970358,121.21667,100,,往南
25.03426,121.24545,100,,往南
25.04396,121.30055,100,,往南
25.060703,121.332634,100,elevated,往南
25.065002,121.38388,100,elevated,往北
25.055336,121.402565,100,,往北
25.066257,121.42388,50,,往北
25.067223,121.42437,50,,往南
25.075937,121.466354,100,,往南
25.075502,121.47129,100,elevated,往南
25.042383,121.53301,110,,往南
25.07305,121.536865,100,,往南
25.064278,121.60144,100,elevated,往南
25.063948,121.60169,100,elevated,往北
25.065916,121.61644,100,,往北
25.066725,121.62495,100,,往南
25.085808,121.68071,100,,往北
25.106857,121.72474,100,,往南
25.107763,121.72534,100,,往北
25.049833,121.21719,100,,往西
25.046331,121.21863,100,,往東
25.028276,121.2518,100,,往西
24.99567,121.282974,100,,往東
24.959269,121.32486,100,,往東
23.33292,120.30184,110,,往北
23.107119,120.3275,110,,往南
23.083382,120.329216,110,,往北
22.97058,120.33847,110,,往南
23.201338,120.35549,110,,往北
22.862396,120.36923,110,,往南
22.84931,120.38294,110,,往北
23.59276,120.39066,110,,往南
23.298801,120.407295,110,,往北
22.820845,120.41966,110,,往南
23.330832,120.43159,110,,往南
22.769218,120.44159,110,,往南
22.758017,120.47148,110,,往北
23.570353,120.50546,110,,往南
22.508148,120.52481,110,,往南
22.507158,120.524925,110,,往北
24.17851,120.54876,110,,往北
24.10567,120.55382,60,ramp,往南北
24.190897,120.56188,110,,往南
24.229563,120.59093,110,,往南
24.236176,120.59371,110,,往北
23.692923,120.5988,110,,往北
24.293697,120.60209,110,,往北
23.718771,120.603455,110,,往南
24.330593,120.62855,110,,往南
23.774883,120.628716,110,,往南
24.071049,120.63864,110,,往北
23.999996,120.65042,110,,往北
24.350279,120.658714,110,,往南
24.350206,120.65884,110,,往北
24.453047,120.67839,110,,往南
23.777445,120.68793,110,,往北
23.869972,120.705086,110,,往北
24.507294,120.71315,110,,往南
24.591295,120.779076,110,,往北
24.648779,120.83118,40,ramp,往北
24.691969,120.85332,110,,往南
24.695911,120.85748,110,,往北
24.714918,120.89375,110,,往南
24.746012,120.92539,110,,往南
24.76711,121.081474,110,,往南
24.791256,121.126015,110,,往北
24.807201,121.149864,110,,往南
24.857557,121.21052,110,,往北
24.881098,121.25546,110,,往南
24.924303,121.304276,110,,往北
24.975258,121.45628,100,,往南
24.977514,121.465515,100,,往北
24.958471,121.539185,90,,往北
24.976427,121.574295,90,,往南
25.046879,121.62579,90,,往北
25.110235,121.68526,90,,往南
24.302769,120.63327,100,,往西
24.220844,120.725266,100,,往東
24.230286,120.73259,100,,往西
24.994558,121.65255,80,,往北
24.949272,121.70153,80,,往南
24.925926,121.72434,90,tunnel,往南
24.92628,121.72481,90,tunnel,往北
24.916126,121.73286,90,tunnel,往南
24.91648,121.733315,90,tunnel,往北
24.907925,121.74336,90,tunnel,往南
24.908276,121.74382,90,tunnel,往北
24.899525,121.75373,90,tunnel,往南
24.89985,121.75418,90,tunnel,往北
24.88923,121.761765,90,tunnel,往南
24.889566,121.762215,90,tunnel,往北
24.87876,121.76942,90,tunnel,往南
24.879107,121.769875,90,tunnel,往北
24.869598,121.77889,90,tunnel,往南
24.869923,121.779335,90,tunnel,往北
24.791565,121.78095,90,,往北
24.860128,121.788055,90,tunnel,往南
24.860365,121.78834,90,tunnel,往北
24.63743,121.80556,90,,往南
23.985535,120.778725,100,,往東
23.996187,120.80137,100,,往西
23.9811,120.89099,100,,往西
23.982555,120.98814,100,,往東
23.080551,120.19544,80,,往東西向
23.082523,120.231125,100,,往東
22.760332,120.3869,100,,往東
22.770908,120.40675,100,,往西
22.795727,120.43798,100,,往東
22.825377,120.488106,100,,往西
25.005106,121.57856,80,,往西
25.15298,121.73204,50,,往北
